31:1	Und|and es|it kamen|came vor|before ihn|him die|the Reden|words der|of-the Kinder|children Labans|of-Laban daß|that sie|they sprachen|said Jakob|Jacob hat|has alles|all Gut|goods unsers|of-our Vaters|father an|to sich|himself gebracht|brought und|and von|from unsers|of-our Vaters|father Gut|goods hat|has er|he solchen|such Reichtum|wealth zuwege|brought-about gebracht|accomplished
31:2	Und|and Jakob|Jacob sah|saw an|at das|the Angesicht|face Labans|of-Laban und|and siehe|behold es|it war|was nicht|not gegen|toward ihn|him wie|as gestern|yesterday und|and ehegestern|the-day-before
31:3	Und|and der|the HERR|LORD sprach|spoke zu|to Jakob|Jacob Ziehe|go wieder|again in|to deiner|your Väter|fathers' Land|land und|and zu|to deiner|your Freundschaft|kindred ich|I will|will mit|with dir|you sein|be
31:4	Da|then sandte|sent Jakob|Jacob hin|forth und|and ließ|had rufen|called Rahel|Rachel und|and Lea|Leah aufs|to-the Feld|field zu|to seiner|his Herde|flock
31:5	und|and sprach|spoke zu|to ihnen|them Ich|I sehe|see eures|your Vaters|father's Angesicht|face daß|that es|it nicht|not gegen|toward mich|me ist|is wie|as gestern|yesterday und|and ehegestern|the-day-before aber|but der|the Gott|God meines|of-my Vaters|father ist|has mit|with mir|me gewesen|been
31:6	Und|and ihr|you wißt|know daß|that ich|I aus|with allen|all meinen|my Kräften|strength eurem|your Vater|father gedient|served habe|have
31:7	Und|and er|he hat|has mich|me getäuscht|deceived und|and nun|now zehnmal|ten-times meinen|my Lohn|wages verändert|changed aber|but Gott|God hat|has ihm|him nicht|not gestattet|permitted daß|that er|he mir|me Schaden|harm täte|do
31:8	Wenn|when er|he sprach|said Die|the Bunten|spotted-ones sollen|shall dein|your Lohn|wages sein|be so|then trug|bore die|the ganze|whole Herde|flock Bunte|spotted-ones Wenn|when er|he aber|however sprach|said Die|the Sprenkligen|speckled-ones sollen|shall dein|your Lohn|wages sein|be so|then trug|bore die|the ganze|whole Herde|flock Sprenklinge|speckled-ones
31:9	Also|thus hat|has Gott|God die|the Güter|livestock eures|of-your Vaters|father ihm|from-him entwandt|taken-away und|and mir|to-me gegeben|given
31:10	Denn|for wenn|when die|the Zeit|time des|of-the Laufs|mating kam|came hob|lifted ich|I meine|my Augen|eyes auf|up und|and sah|saw im|in-a Traum|dream und|and siehe|behold die|the Böcke|male-goats die|which auf|upon die|the Herde|flock sprangen|mounted waren|were sprenklig|speckled gefleckt|spotted und|and bunt|streaked
31:11	Und|and der|the Engel|angel Gottes|of-God sprach|spoke zu|to mir|me im|in-the Traum|dream Jakob|Jacob Und|and ich|I antwortete|answered Hier|here bin|am ich|I
31:12	Er|he aber|however sprach|said Hebe|lift deine|your Augen|eyes und|and siehe|see alle|all Böcke|male-goats die|which auf|upon die|the Herde|flock springen|mount sind|are sprenklig|speckled gefleckt|spotted und|and bunt|streaked denn|for ich|I habe|have alles|all gesehen|seen was|what dir|to-you Laban|Laban tut|does
31:13	Ich|I bin|am der|the Gott|God zu|of Beth-El|Bethel da|where du|you den|the Stein|pillar gesalbt|anointed hast|have und|and mir|to-me daselbst|there ein|a Gelübde|vow getan|made Nun|now mache|make dich|yourself auf|up und|and zieh|go aus|from diesem|this Land|land und|and zieh|return wieder|again in|to das|the Land|land deiner|of-your Freundschaft|kindred
31:14	Da|then antworteten|answered Rahel|Rachel und|and Lea|Leah und|and sprachen|said zu|to ihm|him Wir|we haben|have doch|indeed kein|no Teil|portion noch|nor Erbe|inheritance mehr|any-longer in|in unsers|our Vaters|father's Hause|house
31:15	Hat|has er|he uns|us doch|indeed gehalten|regarded wie|as die|the Fremden|foreigners denn|for er|he hat|has uns|us verkauft|sold und|and unsern|our Lohn|money verzehrt|devoured
31:16	darum|therefore hat|has Gott|God unserm|from-our Vater|father entwandt|taken-away seinen|his Reichtum|wealth zu|to uns|us und|and unsern|our Kindern|children Alles|all nun|now was|what Gott|God dir|to-you gesagt|said hat|has das|that tue|do
31:17	Also|so machte|rose sich|himself Jakob|Jacob auf|up und|and lud|set seine|his Kinder|children und|and Weiber|wives auf|on Kamele|camels
31:18	und|and führte|drove weg|away all|all sein|his Vieh|livestock und|and alle|all seine|his Habe|possessions die|which er|he zu|in Mesopotamien|Paddan-aram erworben|acquired hatte|had daß|that er|he käme|might-go zu|to Isaak|Isaac seinem|his Vater|father ins|into-the Land|land Kanaan|Canaan
31:19	Laban|Laban aber|however war|had gegangen|gone sein|his Herde|sheep zu|to scheren|shear Und|and Rahel|Rachel stahl|stole ihres|her Vaters|father's Götzen|household-idols
31:20	Also|so täuschte|deceived Jakob|Jacob den|the Laban|Laban zu|the Syrien|Aramean damit|by daß|that er|he ihm|him nicht|not ansagte|telling daß|that er|he floh|was-fleeing
31:21	Also|so floh|fled er|he und|and alles|all was|that sein|his war|was machte|rose sich|himself auf|up und|and fuhr|crossed über|over den|the Strom|river und|and richtete|set sich|his-face nach|toward dem|the Berge|hill-country Gilead|of-Gilead
31:22	Am|on-the dritten|third Tage|day ward|was Laban|Laban angesagt|told daß|that Jakob|Jacob geflohen|had-fled wäre|had
31:23	Und|and er|he nahm|took seine|his Brüder|kinsmen zu|with sich|him und|and jagte|pursued ihm|him nach|after sieben|seven Tagereisen|days' und|and ereilte|overtook ihn|him auf|on dem|the Berge|hill-country Gilead|of-Gilead
31:24	Aber|but Gott|God kam|came zu|to Laban|Laban dem|the Syrer|Aramean im|in-a Traum|dream des|of-the Nachts|night und|and sprach|said zu|to ihm|him Hüte|take-care dich|yourself daß|that du|you mit|to Jakob|Jacob nicht|nothing anders|but redest|speak als|than freundlich|good
31:25	Und|and Laban|Laban nahte|reached zu|to Jakob|Jacob Jakob|Jacob aber|now hatte|had seine|his Hütte|tent aufgeschlagen|pitched auf|on dem|the Berge|mountain und|and Laban|Laban mit|with seinen|his Brüdern|kinsmen schlug|pitched seine|his Hütte|tent auch|also auf|on auf|on dem|the Berge|mountain Gilead|of-Gilead
31:26	Da|then sprach|said Laban|Laban zu|to Jakob|Jacob Was|what hast|have du|you getan|done daß|that du|you mich|me getäuscht|deceived hast|have und|and hast|have meine|my Töchter|daughters entführt|carried-off als|as wenn|if sie|they durchs|by-the Schwert|sword gefangen|captured wären|were
31:27	Warum|why bist|did du|you heimlich|secretly geflohen|flee und|and hast|have dich|yourself weggestohlen|stolen-away und|and hast|have mir's|me nicht|not angesagt|told daß|so-that ich|I dich|you hätte|might-have geleitet|sent-off mit|with Freuden|joy mit|with Singen|songs mit|with Pauken|tambourines und|and Harfen|lyres
31:28	Und|and hast|have mich|me nicht|not lassen|let meine|my Kinder|grandchildren und|and Töchter|daughters küssen|kiss Nun|now du|you hast|have töricht|foolishly getan|done
31:29	Und|and ich|I hätte|have wohl|indeed so|such viel|much Macht|power daß|that ich|I euch|you könnte|could Übles|harm tun|do aber|but eures|your Vaters|father's Gott|God hat|has gestern|last-night zu|to mir|me gesagt|said Hüte|take-care dich|yourself daß|that du|you mit|to Jakob|Jacob nicht|nothing anders|but als|than freundlich|good redest|speak
