1:1	Paulus|Paul ein|a Apostel|[Apostel] Jesu|Jesus Christi|Christ nach|after dem|the Befehl|commandment Gottes|god unsers|our Heilandes|Saviour und|also des|of-the HERRN|Lord Jesu|Jesus Christi|Christ der|which unsre|our Hoffnung|hope ist|is
1:2	dem|the Timotheus|Timotheus meinem|my rechtschaffenen|own Sohn|child im|by Glauben|faith Gnade|grace Barmherzigkeit|mercy Friede|peace von|from Gott|god unserm|our Vater|Father und|also unserm|our HERRN|Lord Jesus|Jesus Christus|Christ
1:3	Wie|as ich|I dich|thee ermahnt|[ermahnt] habe|beseech daß|that du|you zu|by Ephesus|Ephesus bliebest|tarry da|then ich|I nach|into Mazedonien|Macedonia zog|go und|and gebötest|command etlichen|certain daß|that sie|they nicht|not anders|but lehrten|[lehrten]
1:4	und|and nicht|neither acht|eight hätten|beware auf|on die|the Fabeln|fable und|also Geschlechtsregister|genealogy die|the kein|no Ende|end haben|have und|which Fragen|question aufbringen|give mehr|more denn|or Besserung|[Besserung] zu|to Gott|god im|by Glauben|faith
1:5	denn|and die|the Hauptsumme|end des|of-the Gebotes|commandment ist|is Liebe|my von|of reinem|pure Herzen|heart und|also von|from gutem|good Gewissen|conscience und|also von|from ungefärbtem|[ungefärbtem] Glauben|faith
1:6	wovon|which etliche|certain sind|are abgeirrt|[abgeirrt] und|and haben|have sich|himself umgewandt|avoid zu|into unnützem|[unnützem] Geschwätz|[Geschwätz]
1:7	wollen|desire der|the Schrift|[Schrift] Meister|doctor  of the law sein|be und|and verstehen|understand nicht|not was|which sie|they sagen|speak oder|neither was|of sie|they setzen|affirm
1:8	Wir|we wissen|know aber|and daß|that das|the Gesetz|law gut|good ist|is so|if es|it jemand|certain recht|right braucht|use
1:9	und|and weiß|know solches|this daß|that dem|the Gerechten|righteous kein|no Gesetz|law gegeben|given ist|lie sondern|and den|the Ungerechten|[Ungerechten] und|also Ungehorsamen|[Ungehorsamen] den|the Gottlosen|wicked und|also Sündern|[Sündern] den|the Unheiligen|[Unheiligen] und|also Ungeistlichen|[Ungeistlichen] den|the Vatermördern|[Vatermördern] und|also Muttermördern|[Muttermördern] den|the Totschlägern|[Totschlägern]
1:10	den|the Hurern|fornicator den|the Knabenschändern|[Knabenschändern] den|the Menschendieben|[Menschendieben] den|the Lügnern|liar den|the Meineidigen|[Meineidigen] und|also so|then etwas|whosoever mehr|another der|the heilsamen|sound Lehre|doctrine zuwider|[zuwider] ist|is
1:11	nach|after dem|the herrlichen|glory Evangelium|gospel des|of-the seligen|blessed Gottes|god welches|which mir|I anvertrauet|[anvertrauet] ist|believe
1:12	Ich|also danke|have unserm|our HERR|Lord Christus|Christ Jesus|Jesus der|which mich|me stark|strong gemacht|strengthen und|that treu|faithful geachtet|eyes hat|count und|and gesetzt|lay in|into das|the Amt|ministry
1:13	der|which ich|I zuvor|first war|being ein|a Lästerer|[Lästerer] und|also ein|a Verfolger|[Verfolger] und|also ein|a Schmäher|despiteful aber|but mir|me ist|is Barmherzigkeit|kindness widerfahren|have compassion denn|that ich|I habe|do es|it unwissend|[unwissend] getan|do im|by Unglauben|[Unglauben]
1:14	Es|it ist|is aber|and desto|[desto] reicher|[reicher] gewesen|been die|the Gnade|grace unsers|our HERRN|Lord samt|with dem|the Glauben|faith und|also der|the Liebe|my die|which in|by Christo|Christ Jesu|Jesus ist|is
1:15	Das|the ist|is gewißlich|[gewißlich] wahr|faithful und|also ein|a teuer|all wertes|[wertes] Wort|word daß|that Christus|Christ Jesus|Jesus gekommen|come ist|come in|into die|the Welt|world die|the Sünder|[Sünder] selig|happy zu|to machen|save unter|under welchen|which ich|I der|the vornehmste|first bin|am
1:16	Aber|but darum|this ist|is mir|me Barmherzigkeit|kindness widerfahren|have compassion auf|on daß|that an|by mir|me vornehmlich|first Jesus|Jesus Christus|Christ erzeigte|show alle|all Geduld|longsuffering zum|unto Vorbild|[Vorbild] denen|them die|the an|on ihn|him glauben|believe sollten|shall zum|into ewigen|everlasting Leben|life
1:17	Aber|and Gott|god dem|the ewigen|everlasting König|King dem|the Unvergänglichen|[Unvergänglichen] und|and Unsichtbaren|[Unsichtbaren] und|and allein|only Weisen|wise sei|be Ehre|honour und|also Preis|glory in|into Ewigkeit|[Ewigkeit] Amen|[Amen]
1:18	Dies|this Gebot|commandment befehle|[befehle] ich|commit dir|thee mein|my Sohn|child Timotheus|Timotheus nach|after den|the vorherigen|bring (forth Weissagungen|prophecy über|on dich|thee daß|that du|you in|by ihnen|them eine|a gute|good Ritterschaft|[Ritterschaft] übest|war
1:19	und|and habest|have den|the Glauben|faith und|also gutes|good Gewissen|conscience welches|which etliche|certain von|from sich|himself gestoßen|[gestoßen] und|and am|of Glauben|faith Schiffbruch|[Schiffbruch] erlitten|[erlitten] haben|have
1:20	unter|under welchen|which ist|is Hymenäus|[Hymenäus] und|also Alexander|[Alexander] welche|which ich|I habe|deliver dem|the Satan|Satan übergeben|deliver daß|that sie|they gezüchtigt|[gezüchtigt] werden|chasten nicht|not mehr|more zu|to lästern|[lästern]
2:1	So|then ermahne|beseech ich|I euch|you nun|therefore daß|that man|one vor|first allen|all Dingen|all zuerst|out tue|do Bitte|prayer Gebet|prayer Fürbitte|[Fürbitte] und|and Danksagung|thanksgiving für|for alle|all Menschen|man
2:2	für|for die|the Könige|kings und|also alle|all Obrigkeit|by auf|on daß|that wir|we ein|a ruhiges|[ruhiges] und|also stilles|[stilles] Leben|life führen|carry mögen|living in|by aller|all Gottseligkeit|godliness und|also Ehrbarkeit|gravity
2:3	Denn|and solches|this ist|is gut|good und|also angenehm|be vor|before Gott|god unserm|our Heiland|Saviour
2:4	welcher|which will|desire daß|that allen|all Menschen|man geholfen|helped werde|save und|also sie|they zur|into Erkenntnis|knowledge der|the Wahrheit|faithfulness kommen|come
2:5	Denn|and es|it ist|is ein|one Gott|god und|also ein|one Mittler|mediator zwischen|between Gott|god und|also den|the Menschen|man nämlich|namely der|the Mensch|man Christus|Christ Jesus|Jesus
2:6	der|which sich|himself selbst|himself gegeben|given hat|give für|for alle|all zur|to-the Erlösung|[Erlösung] daß|that solches|this zu|to seiner|privately Zeit|time gepredigt|[gepredigt] würde|testimony
2:7	dazu|into ich|I gesetzt|made bin|lay als|when Prediger|[Prediger] und|also Apostel|[Apostel] ich|I sage|speak die|the Wahrheit|faithfulness in|by Christo|Christ und|and lüge|lie nicht|no als|when Lehrer|teacher der|the Heiden|Gentiles im|by Glauben|faith und|also in|in der|the Wahrheit|faithfulness
2:8	So|then will|will ich|I nun|therefore daß|that die|the Männer|men beten|pray an|by allen|all Orten|place und|and aufheben|exaltself heilige|holy Hände|hand ohne|without Zorn|wrath und|also Zweifel|thought
2:9	Desgleichen|likewise daß|that die|the Weiber|women in|by zierlichem|[zierlichem] Kleide|[Kleide] mit|with Scham|[Scham] und|also Zucht|[Zucht] sich|himself schmücken|adorn nicht|not mit|by Zöpfen|[Zöpfen] oder|or Gold|gold oder|or Perlen|pearl oder|or köstlichem|costly Gewand|vesture
2:10	sondern|but wie|which sich|himself s|[s] ziemt|become den|the Weibern|women die|the da|then Gottseligkeit|[Gottseligkeit] beweisen|deal wollen|promise durch|by gute|good Werke|work
2:11	Ein|a Weib|women lerne|learn in|by der|the Stille|silent mit|by aller|all Untertänigkeit|subjection
2:12	Einem|a Weibe|women aber|and gestatte|suffer ich|I nicht|no daß|that sie|they lehre|teach auch|also nicht|neither daß|that sie|they des|of-the Mannes|man's Herr|LORD sei|be sondern|but stille|by sei|be
2:13	Denn|and Adam|the-man ist|is am|on-the ersten|first gemacht|form darnach|then Eva|Eve
2:14	Und|also Adam|the-man ward|was nicht|no verführt|[verführt] das|the Weib|women aber|and ward|was verführt|[verführt] und|and hat|has die|the Übertretung|transgression eingeführt|by
2:15	Sie|they wird|save aber|and selig|happy werden|save durch|by Kinderzeugen|[Kinderzeugen] so|if sie|they bleiben|abide im|by Glauben|faith und|also in|in der|the Liebe|my und|also in|in der|the Heiligung|[Heiligung] samt|with der|the Zucht|[Zucht]
3:1	Das|the ist|is gewißlich|faithful wahr|word So|then jemand|whosoever ein|a Bischofsamt|visitation begehrt|desire der|the begehrt|desire ein|a köstlich|good Werk|work
