1:1	Paulus|Paul und|also Silvanus|[Silvanus] und|also Timotheus|Timotheus der|the Gemeinde|church zu|to Thessalonich|Thessalonians in|by Gott|god dem|the Vater|Father und|also dem|the HERRN|Lord Jesus|Jesus Christus|Christ Gnade|grace sei|be mit|with euch|you und|also Friede|peace von|from Gott|god unserm|our Vater|Father und|also dem|the HERRN|Lord Jesus|Jesus Christus|Christ
1:2	Wir|we danken|thank Gott|god allezeit|always für|of euch|your alle|all und|and gedenken|mention euer|your im|on Gebet|prayer ohne|without Unterlaß|[Unterlaß]
1:3	und|and denken|[denken] an|remember euer|your Werk|work im|in-the Glauben|faith und|also an|to eure|your Arbeit|labour in|in der|the Liebe|my und|also an|to eure|your Geduld|patience in|in der|the Hoffnung|hope welche|which ist|is unser|our HERR|Lord Jesus|Jesus Christus|Christ vor|before Gott|god und|also unserm|our Vater|Father
1:4	Denn|for liebe|my Brüder|brothers von|of Gott|god geliebt|[geliebt] wir|we wissen|know wie|as ihr|your auserwählt|election seid|are
1:5	daß|that unser|our Evangelium|gospel ist|is bei|into euch|you gewesen|be nicht|no allein|only im|by Wort|word sondern|but auch|also in|by der|the Kraft|power und|also in|by dem|the heiligen|[heiligen] Geist|Spirit und|also in|by großer|many Gewißheit|assurance wie|as ihr|you denn|for wisset|know welcherlei|as wir|we gewesen|be sind|be unter|by euch|you um|by euretwillen|you
1:6	und|also ihr|ye seid|are unsre|our Nachfolger|follower geworden|be und|also des|of-the HERRN|Lord und|and habt|have das|the Wort|word aufgenommen|receive unter|by vielen|many Trübsalen|tribulation mit|with Freuden|joy im|in-the heiligen|[heiligen] Geist|Spirit
1:7	also|so daß|wherefore ihr|you geworden|become seid|be ein|a Vorbild|ensample allen|all Gläubigen|believe in|by Mazedonien|Macedonia und|also Achaja|[Achaja]
1:8	Denn|and von|from euch|your ist|is auserschollen|[auserschollen] das|the Wort|word des|of-the HERRN|Lord nicht|no allein|only in|by Mazedonien|Macedonia und|also Achaja|[Achaja] sondern|but an|by allen|all Orten|place ist|is auch|also euer|your Glaube|faith an|unto Gott|god bekannt|[bekannt] geworden|come also|wherefore daß|that uns|us nicht|not not|need ist|have etwas|certain zu|to sagen|speak
1:9	Denn|and sie|they selbst|itself verkündigen|[verkündigen] von|of euch|our was|what manner  of für|for einen|a Eingang|coming wir|unto zu|to euch|you gehabt|have haben|have und|also wie|how ihr|unto bekehrt|turn seid|turn zu|to Gott|god von|from den|the Abgöttern|idol zu|to dienen|serve dem|the lebendigen|live und|also wahren|[wahren] Gott|god
1:10	und|also zu|to warten|[warten] auf|on seinen|his Sohn|son vom|of Himmel|heaven welchen|which er|of auferweckt|rise hat|rise von|from den|the Toten|dead Jesum|Jesus der|which uns|us von|from dem|the zukünftigen|come Zorn|wrath erlöst|deliver
2:1	Denn|and auch|also ihr|you wisset|know liebe|my Brüder|brothers von|from unserm|our Eingang|coming zu|unto euch|you daß|that er|he nicht|no vergeblich|vain gewesen|been ist|be
2:2	sondern|but ob|whether wir|we gleich|like zuvor|former gelitten|[gelitten] hatten|had und|also geschmäht|[geschmäht] gewesen|been waren|reproach zu|by Philippi|Philippi wie|as ihr|you wisset|know waren|were wir|we freudig|boldly in|by unserm|our Gott|god bei|unto euch|you zu|to sagen|speak das|the Evangelium|gospel Gottes|god mit|by großen|many Kämpfen|[Kämpfen]
2:3	Denn|and unsere|our Ermahnung|consolation ist|is nicht|no gewesen|been aus|of Irrtum|error noch|neither aus|of Unreinigkeit|[Unreinigkeit] noch|neither mit|by List|guile
2:4	sondern|but wie|as wir|we von|of Gott|god bewährt|[bewährt] sind|prove daß|that uns|us das|the Evangelium|gospel vertraut|[vertraut] ist|believe zu|to predigen|call also|so reden|speak wir|speak nicht|no als|as wollten|wanted wir|we den|the Menschen|man gefallen|subsided sondern|but Gott|god der|the unser|our Herz|heart prüft|prove
2:5	Denn|and wir|we sind|are nie|neither mit|by Schmeichelworten|[Schmeichelworten] umgegangen|be wie|as ihr|you wisset|know noch|neither mit|with verstecktem|by Geiz|covetousness Gott|god ist|is des|of-the Zeuge|witness
2:6	haben|neither auch|glory nicht|not Ehre|glory gesucht|seek von|of den|the Leuten|nations weder|neither von|from euch|your noch|neither von|from andern|another
2:7	hätten|had euch|you auch|also mögen|able schwer|by sein|be als|as Christi|Christ Apostel|[Apostel] Aber|but wir|we sind|are mütterlich|[mütterlich] gewesen|be bei|by euch|your gleichwie|as eine|a Amme|nurse ihr|himself Kind|child pflegt|[pflegt]
2:8	also|so hatten|had wir|your Herzenslust|[Herzenslust] an|to euch|your und|and waren|were willig|please euch|you mitzuteilen|impart nicht|no allein|only das|the Evangelium|gospel Gottes|god sondern|but auch|also unser|himself Leben|soul darum|therefore daß|because wir|us euch|you liebgewonnen|[liebgewonnen] haben|be
2:9	Ihr|you seid|remember wohl|and eingedenk|remember liebe|my Brüder|brothers unsrer|our Arbeit|labour und|also unsrer|our Mühe|work denn|and Tag|day und|also Nacht|night arbeiteten|work wir|we daß|unto wir|we niemand|not unter|under euch|your beschwerlich|[beschwerlich] wären|were und|and predigten|preach unter|into euch|you das|the Evangelium|gospel Gottes|god
2:10	Des|of-the seid|witness ihr|ye Zeugen|witness und|also Gott|god wie|as heilig|awesome und|also gerecht|justly und|also unsträflich|[unsträflich] wir|we bei|with euch|you die|the ihr|you gläubig|believe waret|[waret] gewesen|been sind|be
2:11	wie|as ihr|you denn|for wisset|know daß|as wir|one wie|as ein|a Vater|Father seine|himself Kinder|child einen|a jeglichen|every unter|under euch|your ermahnt|beseech und|also getröstet|comfort
2:12	und|also bezeugt|testify haben|have daß|into ihr|you wandeln|[wandeln] solltet|walk würdig|[würdig] vor|before Gott|god der|the euch|you berufen|call hat|has zu|into seinem|himself Reich|rich und|also zu|to seiner|his Herrlichkeit|glory
2:13	Darum|this danken|thank auch|also wir|we ohne|without Unterlaß|[Unterlaß] Gott|god daß|that ihr|you da|then ihr|word empfinget|take von|of uns|our das|the Wort|word göttlicher|god Predigt|[Predigt] es|it aufnahmt|receive nicht|no als|when Menschenwort|word sondern|but wie|as es|it denn|for wahrhaftig|indeed ist|is als|when Gottes|god Wort|word welcher|which auch|also wirkt|work in|by euch|you die|the ihr|you glaubet|believe
2:14	Denn|and ihr|ye seid|are Nachfolger|follower geworden|be liebe|my Brüder|brothers der|the Gemeinden|church Gottes|god in|by Judäa|Judaea in|by Christo|Christ Jesu|Jesus weil|that ihr|ye ebendasselbe|like erlitten|[erlitten] habt|suffer von|of euren|privately Blutsfreunden|[Blutsfreunden] was|as jene|also von|of den|the Juden|Jew
2:15	welche|which auch|also den|the HERRN|Lord Jesus|Jesus getötet|[getötet] haben|have und|also ihre|their eigenen|privately Propheten|prophet und|also haben|have uns|us verfolgt|[verfolgt] und|also gefallen|subsided Gott|god nicht|not und|also sind|are allen|all Menschen|man zuwider|contrary
2:16	wehren|forbid uns|us zu|to predigen|speak den|the Heiden|Gentiles damit|that sie|they selig|happy würden|save auf|on daß|into sie|they ihre|their Sünden|sins erfüllen|[erfüllen] allewege|always denn|and der|the Zorn|wrath ist|is schon|already über|on sie|they gekommen|come zum|into Ende|end hin|away
2:17	Wir|we aber|and liebe|my Brüder|brothers nachdem|when wir|we euer|your eine|unto Weile|hour beraubt|bereaved gewesen|been sind|are nach|after dem|the Angesicht|face nicht|no nach|after dem|the Herzen|heart haben|have wir|we desto|[desto] mehr|exceedingly geeilt|endeavour euer|your Angesicht|face zu|to sehen|know mit|by großem|many Verlangen|lust
2:18	Darum|wherefore haben|have wir|unto wollen|desire zu|to euch|you kommen|come ich|I Paulus|Paul zweimal|twice und|also Satan|Satan hat|has uns|us verhindert|hinder
2:19	Denn|and wer|what ist|is unsre|our Hoffnung|hope oder|or Freude|joy oder|or Krone|crown des|of-the Ruhms|boasting Seid|ye nicht|not auch|also ihr|you es|it vor|before unserm|our HERRN|Lord Jesus|Jesus Christus|Christ zu|by seiner|his Zukunft|coming
2:20	Ihr|ye seid|are ja|and unsre|our Ehre|glory und|also Freude|joy
3:1	Darum|wherefore haben|have wir|we s|[s] nicht|not weiter|no wollen|will ertragen|support und|and haben|have uns|us lassen|please wohlgefallen|[wohlgefallen] daß|that wir|we zu|by Athen|[Athen] allein|only gelassen|[gelassen] würden|leave
3:2	und|also haben|have Timotheus|Timotheus gesandt|send unsern|our Bruder|brother und|also Diener|minister Gottes|god und|also unsern|our Gehilfen|fellowlabourer im|by Evangelium|gospel Christi|Christ euch|you zu|to stärken|stablish und|also zu|to ermahnen|beseech in|of eurem|your Glauben|faith
3:3	daß|that nicht|not jemand|nothing weich|[weich] würde|would in|by diesen|these Trübsalen|tribulation Denn|and ihr|you wisset|know daß|that wir|we dazu|into gesetzt|made sind|lie
3:4	und|also da|when wir|we bei|unto euch|you waren|was sagten|told wir|we s|foretell euch|you zuvor|former wir|we würden|shall Trübsale|trouble haben|have müssen|trouble wie|as denn|for auch|also geschehen|happened ist|be und|also ihr|you wisset|know
3:5	Darum|this habe|have ich|I s|I auch|also nicht|not länger|no ertragen|support und|and ausgesandt|send daß|that ich|I erführe|know euren|your Glauben|faith auf|on daß|that nicht|not euch|you vielleicht|perhaps versucht|tempt hätte|tempt der|the Versucher|tempt und|also unsre|our Arbeit|labour vergeblich|into würde|be
3:6	Nun|now aber|and da|then Timotheus|Timotheus zu|unto uns|us von|from euch|your gekommen|come ist|come und|also uns|us verkündigt|preach hat|preach euren|your Glauben|faith und|also eure|your Liebe|my und|also daß|that ihr|always unser|our gedenket|have allezeit|always zum|as-a besten|mention und|and euch|you verlangt|long uns|us zu|to sehen|know wie|as denn|for auch|also uns|we nach|after euch|you
3:7	da|then sind|are wir|by liebe|my Brüder|brothers getröstet|beseech worden|beseech an|on euch|you in|on aller|all unsrer|our Trübsal|tribulation und|also Not|not durch|by euren|your Glauben|faith
3:8	denn|that nun|now sind|are wir|we lebendig|live wenn|if ihr|ye stehet|stand im|by HERRN|Lord
3:9	Denn|and was|what für|for einen|a Dank|thanksgiving können|can wir|able Gott|god vergelten|repay um|of euch|your für|on alle|all diese|these Freude|rejoice die|which wir|we haben|have von|by euch|you vor|before unserm|our Gott|god
3:10	Wir|we bitten|pray Tag|day und|also Nacht|night gar|very sehr|of daß|into wir|we sehen|know mögen|know euer|your Angesicht|face und|also erstatten|perfect so|then etwas|your mangelt|want an|to eurem|your Glauben|faith
3:11	Er|he aber|and Gott|god unser|our Vater|Father und|also unser|our HERR|Lord Jesus|Jesus Christus|Christ schicke|direct unsern|our Weg|way zu|unto euch|you
3:12	Euch|you aber|and vermehre|abound der|the HERR|Lord und|also lasse|bring-forth die|the Liebe|my völlig|abound werden|abound untereinander|into und|also gegen|into jedermann|all wie|as denn|for auch|also wir|we sind|are gegen|into euch|you
3:13	daß|into eure|your Herzen|heart gestärkt|stablish werden|stablish und|and unsträflich|[unsträflich] seien|be in|by der|the Heiligkeit|[Heiligkeit] vor|before Gott|our und|also unserm|our Vater|Father auf|by die|the Zukunft|coming unsers|our HERRN|Lord Jesu|Jesus Christi|Christ samt|with allen|all seinen|his Heiligen|[Heiligen]
4:1	Weiter|finally liebe|my Brüder|brothers bitten|pray wir|ask euch|you und|also ermahnen|beseech in|by dem|the HERRN|Lord Jesus|Jesus nach|as dem|the ihr|you von|of uns|our empfangen|receive habt|take wie|how ihr|you solltet|must wandeln|walk und|also Gott|god gefallen|subsided daß|that ihr|you immer|more völliger|[völliger] werdet|abound
4:2	Denn|and ihr|you wisset|know welche|what Gebote|commandment wir|we euch|you gegeben|given haben|give durch|by den|the HERRN|Lord Jesus|Jesus
4:3	Denn|and das|this ist|is der|the Wille|will Gottes|god eure|your Heiligung|[Heiligung] und|and daß|that ihr|you meidet|[meidet] die|the Hurerei|fornication
4:4	und|and ein|a jeglicher|every unter|under euch|your wisse|know sein|himself Gefäß|vessel zu|to behalten|possess in|by Heiligung|[Heiligung] und|also Ehren|honour
4:5	nicht|not in|by der|the Brunst|affection der|the Lust|lust wie|as die|the Heiden|Gentiles die|which von|from Gott|god nichts|not wissen|know
4:6	und|and daß|that niemand|not zu|to weit|away greife|[greife] und|also übervorteile|[übervorteile] seinen|his Bruder|brother im|by Handel|thing denn|because der|the HERR|Lord ist|is der|the Rächer|avenger über|of das|these alles|all wie|as wir|we euch|you zuvor|former gesagt|forewarn und|also bezeugt|[bezeugt] haben|testify
4:7	Denn|and Gott|god hat|has uns|us nicht|no berufen|call zur|on Unreinigkeit|[Unreinigkeit] sondern|but zur|by Heiligung|[Heiligung]
4:8	Wer|who nun|therefore verachtet|[verachtet] der|the verachtet|[verachtet] nicht|no Menschen|man sondern|but Gott|god der|also seinen|his heiligen|[heiligen] Geist|Spirit gegeben|give hat|give in|into euch|us
4:9	Von|of der|the brüderlichen|[brüderlichen] Liebe|brotherly love aber|and ist|have nicht|no not|need euch|you zu|to schreiben|write denn|and ihr|ye seid|are selbst|itself von|from Gott|God gelehrt|[gelehrt] euch|you untereinander|into zu|to lieben|[lieben]
4:10	Und|and das|the tut|do ihr|you auch|also an|into allen|all Brüdern|brothers die|which in|by ganz|all Mazedonien|Macedonia sind|and Wir|we ermahnen|beseech euch|you aber|but liebe|my Brüder|brothers daß|that ihr|you noch|more völliger|[völliger] werdet|abound
4:11	und|also ringet|[ringet] darnach|strive daß|that ihr|you stille|[stille] seid|rest und|also das|the Eure|privately schaffet|do und|also arbeitet|[arbeitet] mit|work euren|your eigenen|privately Händen|hand wie|as wir|we euch|you geboten|commanded haben|command
4:12	auf|on daß|that ihr|you ehrbar|honestly wandelt|walk gegen|unto die|the die|the draußen|without sind|also und|and ihrer|their keines|nothing bedürfet|need
4:13	Wir|we wollen|desire euch|you aber|and liebe|my Brüder|brothers nicht|no verhalten|[verhalten] von|of denen|them die|the da|then schlafen|sleep auf|on daß|that ihr|you nicht|not traurig|troubled seid|grieve wie|as die|the andern|other die|which keine|not Hoffnung|hope haben|have
