1:1	Dies|this sind|are die|the Geschichten|word Nehemias|Nehemiah des|of-the Sohnes|son's Hachaljas|Hachaliah Es|it geschah|be thou im|in-the Monat|month Chislev|Chisleu des|of-the zwanzigsten|twenty Jahres|year da|then ich|I war|be thou zu|to Susan|Shushan auf|on dem|the Schloß|palace
1:2	da|then kam|came Hanani|Hanani einer|one meiner|my Brüder|brothers mit|with etlichen|SOME Männern|men aus|FROM Juda|Judah Und|and ich|I fragte|ask sie|they wie|as es|above den|the Juden|Jew ginge|above die|the errettet|escape und|and übrig|and-those waren|leave von|FROM der|the Gefangenschaft|captivity und|and wie|as es|above zu|to Jerusalem|Jerusalem ginge|above
1:3	Und|and sie|they sprachen|said zu|to mir|me Die|the übrigen|leave von|FROM der|the Gefangenschaft|captivity sind|great daselbst|in it im|in-the Lande|province in|in großem|great Unglück|evil und|and Schmach|reproach die|the Mauern|wall Jerusalems|Jerusalem sind|are zerbrochen|increase und|and seine|his Tore|gate mit|with Feuer|fire verbrannt|kindle
1:4	Da|be thou ich|I aber|but solche|these Worte|word hörte|hear saß|sat ich|dwell und|and weinte|weep und|and trug|bore Leid|mourning etliche|some Tage|time und|be thou fastete|fast und|and betete|pray vor|face dem|the Gott|God des|of-the Himmels|heaven
1:5	und|and sprach|said Ach|oh HERR|GOD Gott|God des|of-the Himmels|heaven großer|great und|and schrecklicher|fear Gott|God der|the da|covenant hält|keep den|the Bund|covenant und|and die|the Barmherzigkeit|mercy denen|them die|the ihn|him lieben|LOVE und|and seine|his Gebote|commandments halten|keep
1:6	laß|be thou doch|I beseech  thee deine|your Ohren|ears aufmerken|attentive und|and deine|your Augen|eye offen|open sein|be thou daß|that du|you hörst|hear das|the Gebet|prayer deines|your Knechtes|servant das|the ich|I nun|time vor|before dir|face bete|pray Tag|day und|and Nacht|night für|above die|the Kinder|children Israel|Israelites deine|your Knechte|servant und|and bekenne|praise die|the Sünden|sin der|the Kinder|children Israel|Israelites die|the wir|we an|to dir|you getan|done haben|sin und|and ich|I und|and meines|my Vaters|father's Haus|household haben|sin auch|also gesündigt|sin
1:7	Wir|we haben|destroy an|to dir|you mißgehandelt|destroy daß|that wir|we nicht|not gehalten|kept haben|keep die|the Gebote|commandments Befehle|statute und|and Rechte|judgment die|the du|servant geboten|commanded hast|command deinem|your Knecht|servant Mose|Moses
1:8	Gedenke|remember aber|but doch|I beseech  thee des|of-the Wortes|word das|the du|you deinem|your Knecht|servant Mose|Moses gebotest|command und|and sprachst|said Wenn|when ihr|you euch|you versündigt|trespass so|then will|will ich|I euch|you unter|under die|the Völker|nation streuen|scatter
1:9	Wo|where ihr|you euch|you aber|but bekehrt|TURN zu|to mir|return und|commandments haltet|keep meine|my Gebote|commandments und|and tut|make sie|they und|and ob|whether ihr|you verstoßen|drive wäret|be thou bis|until an|end der|the Himmel|heaven Ende|end so|then will|will ich|I euch|you doch|please von|from da|THERE versammeln|gather und|and will|will euch|you bringen|bring an|to den|the Ort|place den|the ich|I erwählt|CHOSEN habe|have daß|that mein|my Name|name daselbst|in it wohne|dwell
1:10	Sie|walk sind|are ja|yes doch|please deine|your Knechte|servant und|and dein|your Volk|nation die|the du|you erlöst|redeemed hast|redeem durch|through deine|your große|great Kraft|strength und|and mächtige|strong Hand|by
1:11	Ach|oh Herr|LORD laß|be thou deine|your Ohren|ears aufmerken|attentive auf|on das|the Gebet|prayer deines|your Knechtes|servant und|and auf|on das|the Gebet|prayer deiner|your Knechte|servant die|the da|then begehren|desire deinen|your Namen|name zu|to fürchten|fear und|and laß|let es|it deinem|your Knecht|servant heute|time gelingen|prosper und|and gib|put ihm|him Barmherzigkeit|mercy vor|face diesem|this Manne|man Denn|for ich|I war|be thou des|of-the Königs|royal Schenke|drink
2:1	Im|in-the Monat|month Nisan|Nisan des|of-the zwanzigsten|twenty Jahre|year des|of-the Königs|royal Arthahsastha|ARTAXERXES da|then Wein|wine vor|before ihm|face stand|wine hob|bear ich|I den|the Wein|wine auf|bear und|and gab|put dem|the König|royal und|and ich|not sah|be thou traurig|evil vor|before ihm|face
2:2	Da|then sprach|said der|the König|royal zu|to mir|me Warum|how siehst|see du|you so|face übel|evil Du|you bist|are ja|yes nicht|not krank|beseech Das|this ist|is s|IT nicht|not sondern|and du|you bist|heart schwermütig|evil Ich|I aber|but fürchtete|was-afraid mich|fear gar|multiply sehr|very
2:3	und|and sprach|said zu|to dem|the König|royal Der|the König|royal lebe|live ewiglich|ever Sollte|how ich|face nicht|not übel|evil sehen|displease Die|the Stadt|town da|then das|the Begräbnis|grave meiner|my Väter|fathers ist|household liegt|gate wüst|waste und|and ihre|their Tore|gate sind|are mit|with Feuer|fire verzehrt|have-eaten
2:4	Da|royal sprach|said der|the König|royal Was|above forderst|seek du|you denn|this da|then betete|worshipped ich|pray zu|to dem|the Gott|God des|of-the Himmels|heaven
2:5	und|and sprach|said zum|as-a König|royal Gefällt|good es|it dem|the König|royal und|and ist|well dein|your Knecht|servant angenehm|well vor|before dir|face so|then wollest|show du|you mich|me senden|send nach|after Juda|Judah zu|to der|the Stadt|town des|of-the Begräbnisses|grave meiner|my Väter|fathers daß|that ich|I sie|they baue|build
2:6	Und|and der|the König|royal sprach|said zu|to mir|me und|and die|the Königin|queen die|the neben|beside ihm|him saß|dwell Wie|ever lange|long wird|will deine|your Reise|journey währen|be thou und|and wann|long wirst|will du|you wiederkommen|return Und|and es|it gefiel|well dem|the König|royal daß|that er|he mich|me hinsendete|send Und|and ich|time setzte|put ihm|him eine|a bestimmte|APPOINTED Zeit|time
2:7	und|and sprach|said zum|as-a König|royal Gefällt|good es|it dem|the König|royal so|then gebe|put man|one mir|me Briefe|LETTERS an|above die|the Landpfleger|governor jenseit|side des|of-the Wassers|river daß|that sie|they mich|me hinübergeleiten|pass bis|ever ich|I komme|come nach|after Juda|Judah
2:8	und|and Briefe|LETTERS an|to Asaph|ASAPH den|the Holzfürsten|keep des|of-the Königs|royal daß|that er|he mir|me Holz|tree gebe|put zu|to Balken|happen der|the Pforten|gate an|to der|the Burg|household beim|in-the Tempel|palace und|and zu|to der|the Stadtmauer|wall und|and zum|as-a Hause|household da|then ich|I einziehen|ENTER soll|shall Und|and der|the König|royal gab|put mir|me nach|after der|the guten|good Hand|by meines|my Gottes|of-God über|above mir|me
2:9	Und|and da|then ich|I kam|came zu|to den|the Landpflegern|governor jenseit|side des|of-the Wassers|river gab|put ich|I ihnen|them des|of-the Königs|royal Briefe|LETTERS Und|and der|the König|royal sandte|send mit|hide mir|send Hauptleute|prince und|and Reiter|horsemen
2:10	Da|then aber|Sanballat das|the hörten|hear Saneballat|Sanballat der|the Horoniter|Horonite und|and Tobia|Tobiah der|the ammonitische|Ammonite Knecht|servant verdroß|were-indignant es|displease sie|they sehr|great daß|that ein|a Mensch|man gekommen|come wäre|was der|the Gutes|good suchte|seek für|for die|the Kinder|children Israel|Israelites
2:11	Und|and da|then ich|I gen|to Jerusalem|Jerusalem kam|came und|be thou drei|three Tage|time da|in it gewesen|been war|be thou
2:12	machte|made ich|I mich|arise des|of-the Nachts|night auf|arise und|and wenig|little Männer|men mit|hide mir|me denn|for ich|I sagte|tell keinem|NO Menschen|man was|what mir|put mein|my Gott|God eingegeben|PUT hatte|put zu|to tun|make an|to Jerusalem|Jerusalem und|and war|was kein|no Tier|animal mit|hide mir|me ohne|and das|the darauf|on-it ich|I ritt|ride
2:13	Und|and ich|I ritt|bring zum|as-a Taltor|gate aus|bring bei|with der|the Nacht|night und|and gegen|toward den|the Drachenbrunnen|dragon und|and an|to das|the Misttor|DUNG-GATE und|and es|it tat|did mir|me wehe|be thou daß|that die|the Mauern|wall Jerusalems|Jerusalem eingerissen|BROKEN-DOWN waren|increase und|and die|the Tore|gate mit|with Feuer|fire verzehrt|have-eaten
2:14	Und|and ging|went hinüber|pass zu|to dem|the Brunnentor|gate und|and zu|to des|of-the Königs|royal Teich|pool und|and war|was da|then nicht|not Raum|place meinem|my Tier|animal daß|that es|it unter|Toah mir|me hätte|had gehen|go können|pass
2:15	Da|then zog|went ich|be thou bei|with Nacht|night den|the Bach|river hinan|be thou und|and es|it tat|did mir|me wehe|be thou die|the Mauern|wall also|so zu|to sehen|see Und|and kehrte|returned um|return und|and kam|came zum|as-a Taltor|gate wieder|back heim|return
